Date,RSSI
2498,-17
2499,-17
2500,-17
2501,-17
2502,-17
2503,-19
2504,-17
2505,-17
2506,-19
2507,-18
2508,-17
2509,-17
2510,-17
2511,-17
2512,-17
2513,-18
2514,-18
2515,-18
2516,-18
2517,-18
2518,-17
2519,-18
2520,-18
2521,-17
2522,-18
2523,-18
2524,-17
2525,-18
2526,-18
2527,-17
2528,-17
2529,-17
2530,-18
2531,-18
2532,-17
2533,-17
2534,-17
2535,-18
2536,-1
2537,-17
2538,-18
2539,-18
2540,-18
2541,-18
2542,-17
2543,-17
2544,-17
2545,-17
2546,-18
2547,-18
2548,-18
2549,-18
2550,-18
2551,-18
2552,-18
2553,-17
2554,-18
2555,-18
2556,-18
2557,-18
2558,-18
2559,-18
2560,-18
2561,-19
2562,-18
2563,-18
2564,-18
2565,-18
2566,-18
2567,-18
2568,-18
2569,-18
2570,-18
2571,-18
2572,-18
2573,-18
2574,-1
2575,-18
2576,-18
2577,-18
2578,-17
2579,-18
2580,-18
2581,-18
2582,-18
2583,-18
2584,-17
2585,-18
2586,-17
2587,-18
2588,-18
2589,-17
2590,-18
2591,-18
2592,-18
2593,-18
2594,-17
2595,-18
2596,-17
2597,-17
2598,-18
2599,-17
2600,-17
2601,-18
2602,-18
2603,-18
2604,-18
2605,-18
2606,-18
2607,-18
2608,-18
2609,-18
2610,-17
2611,-17
2612,-18
2613,-18
2614,-18
2615,-18
2616,-18
2617,-18
2618,-18
2619,-18
2620,-18
2621,-18
2622,-18
2623,-18
2624,-18
2625,-18
2626,-18
2627,-18
2628,-18
2629,-18
2630,-18
2631,-18
2632,-18
2633,-18
2634,-17
2635,-17
2636,-18
2637,-18
2638,-18
2639,-18
2640,-18
2641,-18
2642,-17
2643,-17
2644,-18
2645,-17
2646,-17
2647,-18
2648,-18
2649,-17
2650,-18
2651,-18
2652,-18
2653,-18
2654,-18
2655,-18
2656,-18
2657,-18
2658,-18
2659,-18
2660,-17
2661,-17
2662,-18
2663,-17
2664,-17
2665,-17
2666,-18
2667,-17
2668,-18
2669,-18
2670,-18
2671,-18
2672,-17
2673,-18
2674,-18
2675,-18
2676,-17
2677,-18
2678,-18
2679,-18
2680,-18
2681,-18
2682,-18
2683,-18
2684,-18
2685,-18
2686,-18
2687,-18
2688,-18
2689,-18
2690,-17
2691,-18
2692,-17
2693,-17
2694,-18
2695,-18
2696,-18
2697,-18
2698,-18
2699,-18
2700,-18
2701,-18
2702,-17
2703,-17
2704,-17
2705,-17
2706,-18
2707,-17
2708,-17
2709,-17
2710,-18
2711,-18
2712,-17
2713,-17
2714,-18
2715,-17
2716,-18
2717,-17
2718,-17
2719,-17
2720,-18
2721,-17
2722,-18
2723,-17
2724,-17
2725,-17
2726,-17
2727,-18
2728,-17
2729,-18
2730,-18
2731,-18
2732,-18
2733,-18
2734,-18
2735,-18
2736,-18
2737,-18
2738,-18
2739,-18
2740,-18
2741,-18
2742,-18
2743,-18
2744,-18
2745,-17
2746,-18
2747,-18
2748,-18
2749,-17
2750,-17
2751,-18
2752,-17
2753,-17
2754,-18
2755,-18
2756,-18
2757,-18
2758,-17
2759,-17
2760,-17
2761,-17
2762,-17
2763,-17
2764,-17
2765,-17
2766,-17
2767,-17
2768,-17
2769,-18
2770,-17
2771,-18
2772,-18
2773,-18
2774,-17
2775,-18
2776,-17
2777,-17
2778,-18
2779,-17
2780,-18
2781,-18
2782,-18
2783,-18
2784,-17
2785,-17
2786,-18
2787,-17
2788,-17
2789,-17
2790,-18
2791,-18
2792,-18
2793,-18
2794,-18
2795,-17
2796,-18
2797,-18
2798,-18
2799,-18
2800,-18
2801,-17
2802,-18
2803,-17
2804,-17
2805,-17
2806,-18
2807,-18
2808,-17
2809,-17
2810,-17
2811,-17
2812,-18
2813,-17
2814,-17
2815,-18
2816,-17
2817,-17
2818,-18
2819,-17
2820,-17
2821,-17
2822,-17
2823,-18
2824,-17
2825,-18
2826,-18
2827,-18
2828,-18
2829,-18
2830,-17
2831,-17
2832,-18
2833,-17
2834,-18
2835,-17
2836,-18
2837,-18
2838,-17
2839,-17
2840,-17
2841,-18
2842,-17
2843,-18
2844,-18
2845,-17
2846,-18
2847,-18
2848,-18
2849,-18
2850,-18
2851,-18
2852,-18
2853,-18
2854,-18
2855,-18
2856,-18
2857,-18
2858,-17
2859,-18
2860,-17
2861,-17
2862,-17
2863,-17
2864,-17
2865,-18
2866,-17
2867,-18
2868,-17
2869,-17
2870,-17
2871,-18
2872,-19
2873,-19
2874,-17
2875,-17
2876,-17
2877,-17
2878,-17
2879,-17
2880,-17
2881,-17
2882,-17
2883,-17
2884,-17
2885,-17
2886,-17
2887,-17
2888,-17
2889,-17
2890,-17
2891,-17
2892,-17
2893,-17
2894,-18
2895,-17
2896,-17
2897,-17
2898,-17
2899,-17
2900,-17
2901,-17
2902,-17
2903,-17
2904,-17
2905,-17
2906,-17
2907,-17
2908,-18
2909,-18
2910,-17
2911,-17
2912,-17
2913,-17
2914,-18
2915,-17
2916,-17
2917,-18
2918,-17
2919,-17
2920,-17
2921,-17
2922,-17
2923,-17
2924,-17
2925,-17
2926,-17
2927,-17
2928,-17
2929,-17
2930,-17
2931,-17
2932,-17
2933,-17
2934,-18
2935,-17
2936,-17
2937,-17
2938,-18
2939,-17
2940,-17
2941,-17
2942,-17
2943,-17
2944,-17
2945,-17
2946,-17
2947,-17
2948,-17
2949,-17
2950,-17
2951,-17
2952,-17
2953,-17
2954,-17
2955,-17
2956,-17
2957,-17
2958,-18
2959,-17
2960,-17
2961,-17
2962,-18
2963,-17
2964,-17
2965,-17
2966,-17
2967,-17
2968,-17
2969,-17
2970,-17
2971,-17
2972,-17
2973,-17
2974,-17
2975,-17
2976,-17
2977,-17
2978,-17
2979,-17
2980,-17
2981,-17
2982,-17
2983,-17
2984,-17
2985,-17
2986,-17
2987,-17
2988,-17
2989,-17
2990,-17
2991,-17
2992,-17
2993,-17
2994,-17
2995,-17
2996,-17
2997,-17
2998,-17
2999,-17
3000,-17
3001,-17
3002,-17
3003,-17
3004,-17
3005,-17
3006,-17
3007,-17
3008,-18
3009,-17
3010,-18
3011,-17
3012,-17
3013,-17
3014,-17
3015,-17
3016,-18
3017,-17
3018,-18
3019,-17
3020,-17
3021,-17
3022,-17
3023,-17
3024,-17
3025,-15
3026,-14
3027,-15
3028,-15
3029,-15
3030,-15
3031,-15
3032,-15
3033,-14
3034,-15
3035,-15
3036,-15
3037,-15
3038,-15
3039,-15
3040,-15
3041,-15
3042,-15
3043,-15
3044,-15
3045,-15
3046,-15
3047,-15
3048,-15
3049,-15
3050,-15
3051,-15
3052,-15
3053,-15
3054,-15
3055,-15
3056,-15
3057,-15
3058,-15
3059,-15
3060,-14
3061,-15
3062,-14
3063,-14
3064,-15
3065,-15
3066,-15
3067,-15
3068,-14
3069,-15
3070,-15
3071,-15
3072,-15
3073,-15
3074,-15
3075,-15
3076,-15
3077,-15
3078,-15
3079,-15
3080,-15
3081,-15
3082,-15
3083,-15
3084,-15
3085,-14
3086,-15
3087,-15
3088,-15
3089,-15
3090,-15
3091,-15
3092,-15
3093,-15
3094,-15
3095,-15
3096,-15
3097,-15
3098,-15
3099,-15
3100,-15
3101,-15
3102,-15
3103,-15
3104,-15
3105,-15
3106,-15
3107,-15
3108,-15
3109,-15
3110,-15
3111,-15
3112,-15
3113,-15
3114,-15
3115,-15
3116,-15
3117,-15
3118,-15
3119,-15
3120,-15
3121,-15
3122,-15
3123,-15
3124,-15
3125,-15
3126,-15
3127,-15
3128,-14
3129,-15
3130,-17
3131,-16
3132,-16
3133,-16
3134,-16
3135,-17
3136,-16
3137,-24
3138,-10
3139,-17
3140,-15
3141,-16
3142,-15
3143,-16
3144,-15
3145,-15
3146,-15
3147,-15
3148,-15
3149,-15
3150,-15
3151,-16
3152,-15
3153,-15
3154,-15
3155,-16
3156,-16
3157,-16
3158,-16
3159,-16
3160,-15
3161,-15
3162,-15
3163,-16
3164,-15
3165,-15
3166,-15
3167,-15
3168,-15
3169,-16
3170,-15
3171,-15
3172,-15
3173,-16
3174,-15
3175,-15
3176,-15
3177,-15
3178,-16
3179,-16
3180,-16
3181,-15
3182,-15
3183,-16
3184,-15
3185,-16
3186,-15
3187,-16
3188,-16
3189,-16
3190,-16
3191,-16
3192,-16
3193,-16
3194,-15
3195,-15
3196,-16
3197,-15
3198,-16
3199,-15
3200,-16
3201,-15
3202,-15
3203,-15
3204,-15
3205,-15
3206,-15
3207,-15
3208,-15
3209,-16
3210,-16
3211,-15
3212,-15
3213,-15
3214,-15
3215,-15
3216,-15
3217,-16
3218,-15
3219,-15
3220,-16
3221,-16
3222,-15
3223,-15
3224,-15
3225,-15
3226,-15
3227,-15
3228,-15
3229,-15
3230,-15
3231,-15
3232,-15
3233,-15
3234,-15
3235,-15
3236,-16
3237,-15
3238,-15
3239,-16
3240,-15
3241,-16
3242,-15
3243,-16
3244,-16
3245,-15
3246,-16
3247,-16
3248,-15
3249,-15
3250,-16
3251,-15
3252,-15
3253,-15
3254,-15
3255,-15
3256,-15
3257,-15
3258,-15
3259,-16
3260,-15
3261,-15
3262,-15
3263,-16
3264,-15
3265,-15
3266,-15
3267,-15
3268,-15
3269,-15
3270,-15
3271,-15
3272,-15
3273,-15
3274,-15
3275,-15
3276,-15
3277,-15
3278,-15
3279,-15
3280,-15
3281,-15
3282,-15
3283,-15
3284,-15
3285,-15
3286,-15
3287,-15
3288,-15
3289,-16
3290,-16
3291,-15
3292,-15
3293,-15
3294,-16
3295,-15
3296,-15
3297,-16
3298,-16
3299,-16
3300,-15
3301,-15
3302,-15
3303,-16
3304,-16
3305,-15
3306,-15
3307,-15
3308,-15
3309,-15
3310,-16
3311,-15
3312,-15
3313,-15
3314,-15
3315,-15
3316,-15
3317,-15
3318,-15
3319,-15
3320,-15
3321,-15
3322,-15
3323,-15
3324,-15
3325,-15
3326,-15
3327,-15
3328,-15
3329,-15
3330,-15
3331,-16
3332,-15
3333,-15
3334,-15
3335,-15
3336,-15
3337,-15
3338,-15
3339,-15
3340,-16
3341,-15
3342,-15
3343,-15
3344,-15
3345,-15
3346,-15
3347,-16
3348,-16
3349,-16
3350,-15
3351,-15
3352,-15
3353,-15
3354,-15
3355,-16
3356,-16
3357,-16
3358,-16
3359,-15
3360,-16
3361,-15
3362,-15
3363,-15
3364,-15
3365,-16
3366,-15
3367,-15
3368,-15
3369,-15
3370,-16
3371,-15
3372,-15
3373,-15
3374,-15
3375,-15
3376,-15
3377,-15
3378,-15
3379,-15
3380,-15
3381,-15
3382,-15
3383,-15
3384,-15
3385,-15
3386,-15
3387,-15
3388,-15
3389,-15
3390,-15
3391,-15
3392,-15
3393,-15
3394,-15
3395,-15
3396,-15
3397,-17
3398,-15
3399,-15
3400,-15
3401,-15
3402,-15
3403,-15
3404,-15
3405,-15
3406,-16
3407,-15
3408,-15
3409,-16
3410,-16
3411,-15
3412,-15
3413,-16
3414,-16
3415,-16
3416,-16
3417,-15
3418,-15
3419,-15
3420,-15
3421,-15
3422,-17
3423,-15
3424,-15
3425,-16
3426,-15
3427,-15
3428,-15
3429,-16
3430,-15
3431,-15
3432,-15
3433,-15
3434,-15
3435,-15
3436,-15
3437,-15
3438,-15
3439,-16
3440,-15
3441,-15
3442,-15
3443,-15
3444,-15
3445,-15
3446,-15
3447,-15
3448,-15
3449,-15
3450,-15
3451,-15
3452,-15
3453,-15
3454,-15
3455,-15
3456,-15
3457,-15
3458,-15
3459,-15
3460,-15
3461,-15
3462,-15
3463,-15
3464,-15
3465,-15
3466,-16
3467,-15
3468,-16
3469,-16
3470,-16
3471,-16
3472,-15
3473,-15
3474,-15
3475,-15
3476,-15
3477,-15
3478,-15
3479,-15
3480,-15
3481,-17
3482,-15
3483,-15
3484,-15
3485,-15
3486,-15
3487,-15
3488,-15
3489,-15
3490,-15
3491,-15
3492,-15
3493,-15
3494,-15
3495,-15
3496,-15
3497,-17
3498,-15
3499,-15
3500,-15
3501,-15
3502,-15
3503,-15
3504,-15
3505,-15
3506,-15
3507,-15
3508,-15
3509,-17
3510,-15
3511,-15
3512,-15
3513,-15
3514,-15
3515,-15
3516,-15
3517,-15
3518,-15
3519,-15
3520,-15
3521,-15
3522,-16
3523,-15
3524,-16
3525,-15
3526,-16
3527,-15
3528,-15
3529,-15
3530,-15
3531,-15
3532,-15
3533,-16
3534,-15
3535,-15
3536,-15
3537,-15
3538,-15
3539,-15
3540,-15
3541,-15
3542,-15
3543,-15
3544,-15
3545,-17
3546,-16
3547,-15
3548,-15
3549,-15
3550,-15
3551,-15
3552,-15
3553,-15
3554,-15
3555,-15
3556,-15
3557,-15
3558,-15
3559,-15
3560,-15
3561,-15
3562,-15
3563,-15
3564,-15
3565,-15
3566,-16
3567,-15
3568,-15
3569,-16
3570,-15
3571,-15
3572,-16
3573,-15
3574,-15
3575,-15
3576,-15
3577,-15
3578,-17
3579,-15
3580,-15
3581,-15
3582,-15
3583,-16
3584,-15
3585,-15
3586,-15
3587,-15
3588,-15
3589,-15
3590,-15
3591,-15
3592,-15
3593,-16
3594,-15
3595,-15
3596,-15
3597,-15
3598,-15
3599,-15
3600,-15
3601,-15
3602,-15
3603,-15
3604,-15
3605,-15
3606,-15
3607,-15
3608,-15
3609,-15
3610,-15
3611,-15
3612,-15
3613,-15
3614,-15
3615,-15
3616,-15
3617,-15
3618,-15
3619,-15
3620,-15
3621,-15
3622,-15
3623,-15
3624,-15
3625,-15
3626,-15
3627,-15
3628,-15
3629,-15
3630,-15
3631,-15
3632,-15
3633,-15
3634,-15
3635,-16
3636,-16
3637,-15
3638,-17
3639,-15
3640,-15
3641,-15
3642,-15
3643,-15
3644,-15
3645,-17
3646,-15
3647,-15
3648,-15
3649,-15
3650,-15
3651,-15
3652,-17
3653,-15
3654,-15
3655,-15
3656,-15
3657,-15
3658,-15
3659,-15
3660,-15
3661,-15
3662,-15
3663,-15
3664,-15
3665,-16
3666,-15
3667,-15
3668,-15
3669,-15
3670,-15
3671,-15
3672,-15
3673,-15
3674,-15
3675,-15
3676,-15
3677,-15
3678,-15
3679,-15
3680,-15
3681,-15
3682,-15
3683,-15
3684,-15
3685,-15
3686,-17
3687,-15
3688,-15
3689,-16
3690,-15
3691,-15
3692,-16
3693,-17
3694,-15
3695,-15
3696,-16
3697,-15
3698,-15
3699,-15
3700,-15
3701,-15
3702,-16
3703,-15
3704,-15
3705,-15
3706,-15
3707,-15
3708,-15
3709,-15
3710,-15
3711,-15
3712,-15
3713,-15
3714,-15
3715,-15
3716,-15
3717,-15
3718,-15
3719,-15
3720,-15
3721,-15
3722,-15
3723,-15
3724,-15
3725,-15
3726,-15
3727,-15
3728,-15
3729,-15
3730,-15
3731,-15
3732,-15
3733,-15
3734,-15
3735,-15
3736,-15
3737,-15
3738,-15
3739,-15
3740,-15
3741,-15
3742,-15
3743,-15
3744,-15
3745,-15
3746,-15
3747,-17
3748,-15
3749,-15
3750,-17
3751,-15
3752,-15
3753,-15
3754,-15
3755,-15
3756,-15
3757,-17
3758,-15
3759,-15
3760,-15
3761,-15
3762,-15
3763,-15
3764,-15
3765,-15
3766,-15
3767,-15
3768,-15
3769,-15
3770,-15
3771,-15
3772,-15
3773,-15
3774,-15
3775,-15
3776,-15
3777,-15
3778,-15
3779,-15
3780,-15
3781,-15
3782,-15
3783,-15
3784,-15
3785,-15
3786,-15
3787,-15
3788,-15
3789,-17
3790,-15
3791,-15
3792,-15
3793,-15
3794,-15
3795,-15
3796,-15
3797,-17
3798,-15
3799,-15
3800,-15
3801,-15
3802,-15
3803,-17
3804,-17
3805,-17
3806,-15
3807,-16
3808,-15
3809,-15
3810,-15
3811,-15
3812,-15
3813,-15
3814,-15
3815,-15
3816,-15
3817,-15
3818,-15
3819,-15
3820,-15
3821,-15
3822,-15
3823,-15
3824,-15
3825,-15
3826,-15
3827,-15
3828,-15
3829,-16
3830,-15
3831,-15
3832,-15
3833,-15
3834,-15
3835,-15
3836,-15
3837,-15
3838,-15
3839,-15
3840,-15
3841,-17
3842,-15
3843,-15
3844,-15
3845,-15
3846,-15
3847,-15
3848,-15
3849,-15
3850,-15
3851,-15
3852,-15
3853,-17
3854,-15
3855,-15
3856,-15
3857,-15
3858,-15
3859,-15
3860,-15
3861,-15
3862,-15
3863,-15
3864,-16
3865,-15
3866,-15
3867,-15
3868,-15
3869,-15
3870,-15
3871,-15
3872,-15
3873,-17
3874,-15
3875,-15
3876,-15
3877,-16
3878,-15
3879,-15
3880,-15
3881,-15
3882,-15
3883,-15
3884,-15
3885,-15
3886,-15
3887,-15
3888,-15
3889,-15
3890,-17
3891,-15
3892,-15
3893,-15
3894,-15
3895,-15
3896,-15
3897,-15
3898,-15
3899,-15
3900,-15
3901,-15
3902,-15
3903,-15
3904,-15
3905,-15
3906,-15
3907,-15
3908,-15
3909,-15
3910,-15
3911,-17
3912,-15
3913,-15
3914,-15
3915,-15
3916,-15
3917,-15
3918,-15
3919,-15
3920,-15
3921,-15
3922,-15
3923,-15
3924,-15
3925,-15
3926,-15
3927,-15
3928,-15
3929,-15
3930,-15
3931,-15
3932,-15
3933,-15
3934,-15
3935,-15
3936,-15
3937,-15
3938,-15
3939,-15
3940,-15
3941,-15
3942,-15
3943,-15
3944,-15
3945,-15
3946,-15
3947,-15
3948,-15
3949,-15
3950,-15
3951,-15
3952,-15
3953,-15
3954,-15
3955,-15
3956,-15
3957,-15
3958,-17
3959,-15
3960,-15
3961,-15
3962,-15
3963,-15
3964,-15
3965,-15
3966,-15
3967,-15
3968,-15
3969,-15
3970,-15
3971,-15
3972,-15
3973,-15
3974,-15
3975,-15
3976,-15
3977,-15
3978,-15
3979,-15
3980,-15
3981,-15
3982,-15
3983,-15
3984,-16
3985,-15
3986,-15
3987,-15
3988,-15
3989,-15
3990,-15
3991,-15
3992,-15
3993,-15
3994,-15
3995,-15
3996,-15
3997,-15
3998,-15
3999,-17
4000,-15
4001,-15
4002,-15
4003,-15
4004,-15
4005,-15
4006,-15
4007,-15
4008,-15
4009,-15
4010,-16
4011,-15
4012,-15
4013,-15
4014,-15
4015,-15
4016,-17
4017,-15
4018,-15
4019,-15
4020,-15
4021,-15
4022,-15
4023,-15
4024,-15
4025,-17
4026,-15
4027,-15
4028,-15
4029,-15
4030,-15
4031,-17
4032,-15
4033,-13
4034,-11
4035,-11
4036,-11
4037,-11
4038,-11
4039,-11
4040,-13
4041,-13
4042,-13
4043,-13
4044,-11
4045,-10
4046,-11
4047,-13
4048,-11
4049,-11
4050,-11
4051,-11
4052,-11
4053,-11
4054,-11
4055,-13
4056,-11
4057,-13
4058,-13
4059,-11
4060,-13
4061,-13
4062,-11
4063,-13
4064,-13
4065,-10
4066,-11
4067,-11
4068,-11
4069,-11
4070,-13
4071,-11
4072,-13
4073,-13
4074,-11
4075,-11
4076,-11
4077,-11
4078,-11
4079,-13
4080,-11
4081,-13
4082,-11
4083,-11
4084,-11
4085,-11
4086,-13
4087,-11
4088,-11
4089,-11
4090,-13
4091,-11
4092,-11
4093,-11
4094,-11
4095,-11
4096,-11
4097,-11
4098,-11
4099,-11
4100,-11
4101,-11
4102,-11
4103,-13
4104,-13
4105,-10
4106,-13
4107,-11
4108,-13
4109,-11
4110,-11
4111,-11
4112,-11
4113,-11
4114,-13
4115,-11
4116,-13
4117,-11
4118,-13
4119,-11
4120,-11
4121,-11
4122,-11
4123,-13
4124,-11
4125,-11
4126,-10
4127,-10
4128,-13
4129,-11
4130,-11
4131,-11
4132,-13
4133,-11
4134,-11
4135,-13
4136,-11
4137,-13
4138,-13
4139,-11
4140,-13
4141,-13
4142,-11
4143,-11
4144,-11
4145,-13
4146,-11
4147,-11
4148,-11
4149,-11
4150,-11
4151,-11
4152,-13
4153,-11
4154,-11
4155,-11
4156,-11
4157,-11
4158,-11
4159,-11
4160,-13
4161,-11
4162,-11
4163,-11
4164,-10
4165,-10
4166,-10
4167,-11
4168,-10
4169,-11
4170,-13
4171,-11
4172,-11
4173,-13
4174,-11
4175,-11
4176,-13
4177,-11
4178,-11
4179,-11
4180,-11
4181,-11
4182,-13
4183,-11
4184,-13
4185,-11
4186,-11
4187,-11
4188,-13
4189,-11
4190,-13
4191,-11
4192,-13
4193,-11
4194,-11
4195,-11
4196,-11
4197,-11
4198,-11
4199,-11
4200,-13
4201,-11
4202,-11
4203,-11
4204,-11
4205,-11
4206,-11
4207,-13
4208,-11
4209,-10
4210,-10
4211,-10
4212,-10
4213,-13
4214,-11
4215,-11
4216,-13
4217,-13
4218,-11
4219,-13
4220,-11
4221,-11
4222,-10
4223,-11
4224,-11
4225,-13
4226,-13
4227,-13
4228,-13
4229,-11
4230,-13
4231,-11
4232,-11
4233,-10
4234,-11
4235,-11
4236,-13
4237,-11
4238,-13
4239,-11
4240,-11
4241,-11
4242,-11
4243,-11
4244,-11
4245,-11
4246,-10
4247,-13
4248,-11
4249,-11
4250,-11
4251,-11
4252,-11
4253,-11
4254,-11
4255,-11
4256,-11
4257,-11
4258,-13
4259,-11
4260,-13
4261,-11
4262,-11
4263,-11
4264,-11
4265,-10
4266,-11
4267,-11
4268,-11
4269,-11
4270,-11
4271,-11
4272,-11
4273,-11
4274,-11
4275,-10
4276,-11
4277,-11
4278,-13
4279,-11
4280,-11
4281,-11
4282,-11
4283,-11
4284,-11
4285,-11
4286,-11
4287,-11
4288,-11
4289,-11
4290,-11
4291,-11
4292,-10
4293,-13
4294,-13
4295,-10
4296,-11
4297,-11
4298,-11
4299,-11
4300,-11
4301,-11
4302,-13
4303,-11
4304,-11
4305,-11
4306,-11
4307,-11
4308,-11
4309,-10
4310,-11
4311,-11
4312,-13
4313,-13
4314,-11
4315,-11
4316,-13
4317,-13
4318,-11
4319,-11
4320,-11
4321,-11
4322,-11
4323,-11
4324,-11
4325,-11
4326,-11
4327,-13
4328,-11
4329,-13
4330,-11
4331,-11
4332,-11
4333,-11
4334,-11
4335,-11
4336,-11
4337,-11
4338,-11
4339,-11
4340,-13
4341,-11
4342,-11
4343,-11
4344,-13
4345,-11
4346,-11
4347,-11
4348,-11
4349,-13
4350,-11
4351,-10
4352,-11
4353,-11
4354,-11
4355,-11
4356,-11
4357,-11
4358,-11
4359,-11
4360,-11
4361,-11
4362,-11
4363,-11
4364,-11
4365,-11
4366,-11
4367,-13
4368,-13
4369,-11
4370,-11
4371,-13
4372,-11
4373,-11
4374,-11
4375,-11
4376,-13
4377,-11
4378,-10
4379,-13
4380,-10
4381,-10
4382,-11
4383,-11
4384,-13
4385,-13
4386,-11
4387,-11
4388,-11
4389,-13
4390,-11
4391,-11
4392,-11
4393,-13
4394,-13
4395,-13
4396,-11
4397,-11
4398,-13
4399,-11
4400,-13
4401,-11
4402,-11
4403,-11
4404,-11
4405,-10
4406,-11
4407,-11
4408,-11
4409,-10
4410,-13
4411,-11
4412,-11
4413,-11
4414,-11
4415,-11
4416,-11
4417,-11
4418,-11
4419,-13
4420,-11
4421,-11
4422,-11
4423,-13
4424,-11
4425,-11
4426,-11
4427,-11
4428,-11
4429,-13
4430,-11
4431,-11
4432,-13
4433,-11
4434,-13
4435,-11
4436,-11
4437,-11
4438,-11
4439,-13
4440,-10
4441,-11
4442,-11
4443,-10
4444,-11
4445,-10
4446,-10
4447,-11
4448,-11
4449,-11
4450,-13
4451,-11
4452,-10
4453,-11
4454,-11
4455,-11
4456,-11
4457,-10
4458,-10
4459,-11
4460,-13
4461,-10
4462,-10
4463,-10
4464,-13
4465,-11
4466,-11
4467,-11
4468,-11
4469,-10
4470,-11
4471,-13
4472,-11
4473,-11
4474,-11
4475,-11
4476,-11
4477,-10
4478,-11
4479,-11
4480,-13
4481,-10
4482,-11
4483,-11
4484,-10
4485,-11
4486,-13
4487,-11
4488,-10
4489,-12
4490,-11
4491,-10
4492,-11
4493,-11
4494,-13
4495,-10
4496,-13
4497,-10
4498,-11
4499,-10
4500,-13
4501,-11
4502,-10
4503,-11
4504,-11
4505,-11
4506,-11
4507,-10
4508,-11
4509,-10
4510,-10
4511,-11
4512,-10
4513,-10
4514,-10
4515,-10
4516,-10
4517,-11
4518,-10
4519,-10
4520,-10
4521,-11
4522,-11
4523,-11
4524,-11
4525,-11
4526,-11
4527,-11
4528,-11
4529,-11
4530,-11
4531,-11
4532,-11
4533,-11
4534,-11
4535,-11
4536,-11
4537,-10
4538,-11
4539,-11
4540,-10
4541,-11
4542,-11
4543,-11
4544,-11
4545,-11
4546,-10
4547,-11
4548,-10
4549,-11
4550,-13
4551,-10
4552,-10
4553,-11
4554,-10
4555,-10
4556,-10
4557,-13
4558,-11
4559,-11
4560,-11
4561,-10
4562,-13
4563,-11
4564,-13
4565,-11
4566,-13
4567,-11
4568,-10
4569,-11
4570,-10
4571,-10
4572,-11
4573,-11
4574,-11
4575,-13
4576,-11
4577,-11
4578,-11
4579,-11
4580,-11
4581,-11
4582,-10
4583,-11
4584,-11
4585,-13
4586,-11
4587,-11
4588,-11
4589,-11
4590,-13
4591,-11
4592,-11
4593,-11
4594,-11
4595,-11
4596,-10
4597,-13
4598,-10
4599,-11
4600,-11
4601,-13
4602,-10
4603,-13
4604,-11
4605,-13
4606,-13
4607,-11
4608,-11
4609,-10
4610,-10
4611,-11
4612,-11
4613,-10
4614,-11
4615,-10
4616,-11
4617,-11
4618,-13
4619,-11
4620,-11
4621,-11
4622,-10
4623,-11
4624,-11
4625,-10
4626,-11
4627,-10
4628,-11
4629,-11
4630,-11
4631,-11
4632,-11
4633,-13
4634,-11
4635,-11
4636,-11
4637,-11
4638,-11
4639,-11
4640,-11
4641,-11
4642,-11
4643,-11
4644,-11
4645,-11
4646,-10
4647,-11
4648,-11
4649,-11
4650,-13
4651,-11
4652,-11
4653,-11
4654,-11
4655,-11
4656,-11
4657,-11
4658,-11
4659,-11
4660,-11
4661,-11
4662,-11
4663,-11
4664,-10
4665,-10
4666,-11
4667,-13
4668,-11
4669,-11
4670,-10
4671,-11
4672,-11
4673,-11
4674,-13
4675,-11
4676,-13
4677,-11
4678,-11
4679,-11
4680,-13
4681,-11
4682,-11
4683,-11
4684,-11
4685,-10
4686,-10
4687,-11
4688,-10
4689,-11
4690,-11
4691,-11
4692,-11
4693,-11
4694,-11
4695,-11
4696,-11
4697,-11
4698,-11
4699,-11
4700,-11
4701,-11
4702,-11
4703,-11
4704,-11
4705,-11
4706,-11
4707,-10
4708,-11
4709,-11
4710,-11
4711,-11
4712,-10
4713,-10
4714,-11
4715,-10
4716,-10
4717,-10
4718,-11
4719,-10
4720,-11
4721,-10
4722,-11
4723,-11
4724,-10
4725,-10
4726,-13
4727,-10
4728,-10
4729,-11
4730,-11
4731,-13
4732,-10
4733,-11
4734,-10
4735,-11
4736,-11
4737,-11
4738,-10
4739,-10
4740,-10
4741,-10
4742,-11
4743,-13
4744,-10
4745,-11
4746,-11
4747,-11
4748,-11
4749,-11
4750,-11
4751,-11
4752,-10
4753,-11
4754,-11
4755,-11
4756,-13
4757,-11
4758,-11
4759,-11
4760,-11
4761,-11
4762,-11
4763,-11
4764,-11
4765,-11
4766,-11
4767,-10
4768,-10
4769,-11
4770,-10
4771,-13
4772,-10
4773,-10
4774,-10
4775,-10
4776,-13
4777,-11
4778,-10
4779,-10
4780,-10
4781,-11
4782,-10
4783,-10
4784,-11
4785,-11
4786,-10
4787,-10
4788,-11
4789,-11
4790,-10
4791,-10
4792,-10
4793,-10
4794,-11
4795,-11
4796,-10
4797,-10
4798,-10
4799,-10
4800,-11
4801,-11
4802,-11
4803,-11
4804,-11
4805,-11
4806,-11
4807,-11
4808,-11
4809,-11
4810,-11
4811,-11
4812,-10
4813,-10
4814,-11
4815,-11
4816,-11
4817,-11
4818,-11
4819,-11
4820,-11
4821,-11
4822,-11
4823,-11
4824,-11
4825,-10
4826,-10
4827,-10
4828,-11
4829,-11
